"unique_id","doi","doi_no_ver_info","data_id","data_id_auto_cleaned","data_id_no_ex_chr","data_id_m_val","data_id_merged","data_id_secondary","data_access","in_dashboard","source","listed_in_numbat_output","validated","Category","covid_related","human_data","dataset_is_doi","repository","in_dcc","data_availability_statement","charite_id_year","license"
1459,"10.1038/s41598-021-02162-w","10.1038/s41598-021-02162-w","https://osf.io/kyr8v/","//osf.io/kyr8v","//osf.io/kyr8v","10.17605/osf.io/kyr8v","10.17605/osf.io/kyr8v",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,"CC BY"
2011,"10.1093/gigascience/giaa052","10.1093/gigascience/giaa052","https://osf.io/m8e6z/","//osf.io/m8e6z","//osf.io/m8e6z","10.17605/osf.io/m8e6z","10.17605/osf.io/m8e6z",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,NA
347,"10.1038/s41538-022-00176-w","10.1038/s41538-022-00176-w","10.17605/osf.io/mqc5d","//osf.io/mqc5d","//osf.io/mqc5d","10.17605/osf.io/mqc5d","10.17605/osf.io/mqc5d",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"CC BY"
85,"10.1136/bmjment-2022-300626","10.1136/bmjment-2022-300626","https://doi.org/10.17605/osf.io/mtx8a","//osf.io/mtx8a","//osf.io/mtx8a","10.17605/osf.io/mtx8a","10.17605/osf.io/mtx8a",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes_statement_no_data",NA,"no license"
2041,"10.3389/fnbeh.2020.00088","10.3389/fnbeh.2020.00088","https://osf.io/n85sh/","//osf.io/n85sh","//osf.io/n85sh","10.17605/osf.io/n85sh","10.17605/osf.io/n85sh",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,NA
113,"10.1038/s41598-023-48706-0","10.1038/s41598-023-48706-0","10.17605/osf.io/naxc8","//osf.io/naxc8","//osf.io/naxc8","10.17605/osf.io/naxc8","10.17605/osf.io/naxc8",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"no license"
314,"10.1093/nar/gkac1212","10.1093/nar/gkac1212","10.17605/osf.io/nfdtk","//osf.io/nfdtk","//osf.io/nfdtk","10.17605/osf.io/nfdtk","10.17605/osf.io/nfdtk",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"no license"
1450,"10.1002/mrm.28885","10.1002/mrm.28885","https://doi.org/10.17605/osf.io/nghfs","//osf.io/nghfs","//osf.io/nghfs","10.17605/osf.io/nghfs","10.17605/osf.io/nghfs",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,"no license"
859,"10.1186/s13063-022-06849-x","10.1186/s13063-022-06849-x","https://osf.io/nxerf/","//osf.io/nxerf","//osf.io/nxerf","10.17605/osf.io/nxerf","10.17605/osf.io/nxerf",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"CC BY"
1788,"10.1177/21677026211049366","10.1177/21677026211049366","https://doi.org/10.17605/osf.io/p3x4r","//osf.io/p3x4r","//osf.io/p3x4r","10.17605/osf.io/p3x4r","10.17605/osf.io/p3x4r",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,"CC BY-NC-ND"
1601,"10.1016/j.jclinepi.2020.09.022","10.1016/j.jclinepi.2020.09.022","http://doi.org/10.17605/osf.io/ptjbn","//osf.io/ptjbn","//osf.io/ptjbn","10.17605/osf.io/ptjbn","10.17605/osf.io/ptjbn",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,"CC BY"
2012,"10.1016/j.jclinepi.2020.09.022","10.1016/j.jclinepi.2020.09.022","https://osf.io/ptjbn/","//osf.io/ptjbn","//osf.io/ptjbn","10.17605/osf.io/ptjbn","10.17605/osf.io/ptjbn",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,NA
1581,"10.1016/j.cortex.2021.03.026","10.1016/j.cortex.2021.03.026","https://osf.io/q23ce/","//osf.io/q23ce","//osf.io/q23ce","10.17605/osf.io/q23ce","10.17605/osf.io/q23ce",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,"no license"
1145,"10.1136/bmjopen-2021-059347","10.1136/bmjopen-2021-059347","https://10.17605/osf.io/q8b46","//osf.io/q8b46","//osf.io/q8b46","10.17605/osf.io/q8b46","10.17605/osf.io/q8b46",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"CC BY"
1062,"10.1016/j.concog.2022.103318","10.1016/j.concog.2022.103318","https://osf.io/q9sxe/","//osf.io/q9sxe","//osf.io/q9sxe","10.17605/osf.io/q9sxe","10.17605/osf.io/q9sxe",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","no_statement_no_data",NA,"CC BY"
1456,"10.1038/s41598-021-95645-9","10.1038/s41598-021-95645-9","https://osf.io/qakbv/","//osf.io/qakbv","//osf.io/qakbv","10.17605/osf.io/qakbv","10.17605/osf.io/qakbv",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,"no license"
471,"10.1016/j.neuroimage.2023.120326","10.1016/j.neuroimage.2023.120326","doi.org/10.17605/osf.io/qdmyx","//osf.io/qdmyx","//osf.io/qdmyx","10.17605/osf.io/qdmyx","10.17605/osf.io/qdmyx",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"CC BY"
1498,"10.1038/s41467-021-22446-z","10.1038/s41467-021-22446-z","https://osf.io/qesv4/","//osf.io/qesv4","//osf.io/qesv4","10.17605/osf.io/qesv4","10.17605/osf.io/qesv4",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,"CC0"
1420,"10.3389/fpsyg.2021.672301","10.3389/fpsyg.2021.672301","https://osf.io/qgntp/","//osf.io/qgntp","//osf.io/qgntp","10.17605/osf.io/qgntp","10.17605/osf.io/qgntp",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,"CC BY"
1218,"10.1002/14651858.cd015021","10.1002/14651858.cd015021","https://osf.io/qmcgv/","//osf.io/qmcgv","//osf.io/qmcgv","10.17605/osf.io/qmcgv","10.17605/osf.io/qmcgv",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","no_statement_no_data",NA,"CC BY"
1956,"10.1371/journal.pone.0232666","10.1371/journal.pone.0232666","https://osf.io/qp5cm/","//osf.io/qp5cm","//osf.io/qp5cm","10.17605/osf.io/qp5cm","10.17605/osf.io/qp5cm",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,NA
771,"10.1016/j.dcn.2022.101192","10.1016/j.dcn.2022.101192","https://osf.io/qx2wp/","//osf.io/qx2wp","//osf.io/qx2wp","10.17605/osf.io/qx2wp","10.17605/osf.io/qx2wp",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"no license"
485,"10.1186/s12910-022-00873-x","10.1186/s12910-022-00873-x","doi.org/10.17605/osf.io/r6h4y","//osf.io/r6h4y","//osf.io/r6h4y","10.17605/osf.io/r6h4y","10.17605/osf.io/r6h4y",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"no license"
714,"10.1093/scan/nsab109","10.1093/scan/nsab109","https://osf.io/r7g9q/","//osf.io/r7g9q","//osf.io/r7g9q","10.17605/osf.io/r7g9q","10.17605/osf.io/r7g9q",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","no_statement_no_data",NA,"CC BY"
600,"10.1038/s42003-023-05429-2","10.1038/s42003-023-05429-2","doi.org/10.17605/osf.io/raf5h","//osf.io/raf5h","//osf.io/raf5h","10.17605/osf.io/raf5h","10.17605/osf.io/raf5h",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"no license"
821,"10.1042/cs20220287","10.1042/cs20220287","https://osf.io/rkxmq/","//osf.io/rkxmq","//osf.io/rkxmq","10.17605/osf.io/rkxmq","10.17605/osf.io/rkxmq",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"CC BY"
1063,"10.1016/j.cub.2022.11.016","10.1016/j.cub.2022.11.016","10.17605/osf.io/ruxfg","//osf.io/ruxfg","//osf.io/ruxfg","10.17605/osf.io/ruxfg","10.17605/osf.io/ruxfg",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"CC BY"
1097,"10.1177/13591053211027631","10.1177/13591053211027631","https://osf.io/spd9u/","//osf.io/spd9u","//osf.io/spd9u","10.17605/osf.io/spd9u","10.17605/osf.io/spd9u",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"no license"
730,"10.1002/capr.12529","10.1002/capr.12529","doi.org/10.17605/osf.io/stgvx","//osf.io/stgvx","//osf.io/stgvx","10.17605/osf.io/stgvx","10.17605/osf.io/stgvx",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"no license"
1359,"10.1371/journal.pone.0248107","10.1371/journal.pone.0248107","https://osf.io/t3mcj/","//osf.io/t3mcj","//osf.io/t3mcj","10.17605/osf.io/t3mcj","10.17605/osf.io/t3mcj",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,"no license"
961,"10.31083/j.jin2106171","10.31083/j.jin2106171","https://osf.io/t4brz/","//osf.io/t4brz","//osf.io/t4brz","10.17605/osf.io/t4brz","10.17605/osf.io/t4brz",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","no_statement_no_data",NA,"no license"
1957,"10.1371/journal.pone.0233608","10.1371/journal.pone.0233608","https://osf.io/turzf","//osf.io/turzf","//osf.io/turzf","10.17605/osf.io/turzf","10.17605/osf.io/turzf",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,NA
898,"10.1080/02699931.2022.2105819","10.1080/02699931.2022.2105819","10.17605/osf.io/twxsk","//osf.io/twxsk","//osf.io/twxsk","10.17605/osf.io/twxsk","10.17605/osf.io/twxsk",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"CC BY"
239,"10.1038/s42003-023-05522-6","10.1038/s42003-023-05522-6","10.17605/osf.io/u47mj","//osf.io/u47mj","//osf.io/u47mj","10.17605/osf.io/u47mj","10.17605/osf.io/u47mj",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"no license"
497,"10.1016/j.isci.2023.106412","10.1016/j.isci.2023.106412","https://doi.org/10.17605/osf.io/u52bx","//osf.io/u52bx","//osf.io/u52bx","10.17605/osf.io/u52bx","10.17605/osf.io/u52bx",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"no license"
1980,"10.1098/rsos.190806","10.1098/rsos.190806","https://osf.io/u9fw8/","//osf.io/u9fw8","//osf.io/u9fw8","10.17605/osf.io/u9fw8","10.17605/osf.io/u9fw8",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,NA
2003,"10.1111/medu.14057","10.1111/medu.14057","https://osf.io/uhjad/","//osf.io/uhjad","//osf.io/uhjad","10.17605/osf.io/uhjad","10.17605/osf.io/uhjad",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,NA
1670,"10.1182/bloodadvances.2021004335","10.1182/bloodadvances.2021004335","https://osf.io/uhxvt","//osf.io/uhxvt","//osf.io/uhxvt","10.17605/osf.io/uhxvt","10.17605/osf.io/uhxvt",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,"no license"
1896,"10.1111/jne.12923","10.1111/jne.12923","http://doi.org/10.17605/osf.io/uxnc5","//osf.io/uxnc5","//osf.io/uxnc5","10.17605/osf.io/uxnc5","10.17605/osf.io/uxnc5",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,NA
1134,"10.1038/s41596-021-00649-4","10.1038/s41596-021-00649-4","https://osf.io/v362t","//osf.io/v362t","//osf.io/v362t","10.17605/osf.io/v362t","10.17605/osf.io/v362t",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"no license"
414,"10.3389/fnhum.2023.1277539","10.3389/fnhum.2023.1277539","10.17605/osf.io/vcmdg","//osf.io/vcmdg","//osf.io/vcmdg","10.17605/osf.io/vcmdg","10.17605/osf.io/vcmdg",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"CC BY"
172,"10.1177/21677026231160709","10.1177/21677026231160709","https://doi.org/10.17605/osf.io/vdrw7","//osf.io/vdrw7","//osf.io/vdrw7","10.17605/osf.io/vdrw7","10.17605/osf.io/vdrw7",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"no license"
1521,"10.1016/j.neuroimage.2021.118462","10.1016/j.neuroimage.2021.118462","https://osf.io/vraun/","//osf.io/vraun","//osf.io/vraun","10.17605/osf.io/vraun","10.17605/osf.io/vraun",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,"CC BY"
561,"10.1186/s12916-023-02977-6","10.1186/s12916-023-02977-6","doi.org/10.17605/osf.io/w3b4y","//osf.io/w3b4y","//osf.io/w3b4y","10.17605/osf.io/w3b4y","10.17605/osf.io/w3b4y",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"CC BY"
1337,"10.1371/journal.pbio.3001177","10.1371/journal.pbio.3001177","https://doi.org/10.17605/osf.io/w3juh","//osf.io/w3juh","//osf.io/w3juh","10.17605/osf.io/w3juh","10.17605/osf.io/w3juh",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,"no license"
1047,"10.3758/s13428-021-01768-2","10.3758/s13428-021-01768-2","https://osf.io/w6ptm/","//osf.io/w6ptm","//osf.io/w6ptm","10.17605/osf.io/w6ptm","10.17605/osf.io/w6ptm",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"MIT"
330,"10.1371/journal.pone.0281387","10.1371/journal.pone.0281387","10.17605/osf.io/w6xuy","//osf.io/w6xuy","//osf.io/w6xuy","10.17605/osf.io/w6xuy","10.17605/osf.io/w6xuy",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"no license"
1618,"10.1177/25152459211040837","10.1177/25152459211040837","https://osf.io/w8h2q/","//osf.io/w8h2q","//osf.io/w8h2q","10.17605/osf.io/w8h2q","10.17605/osf.io/w8h2q",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,"no license"
1048,"10.3390/jcm11154553","10.3390/jcm11154553","https://osf.io/wjspq/","//osf.io/wjspq","//osf.io/wjspq","10.17605/osf.io/wjspq","10.17605/osf.io/wjspq",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"no license"
1082,"10.3390/ijerph191811734","10.3390/ijerph191811734","https://osf.io/wnxk6/","//osf.io/wnxk6","//osf.io/wnxk6","10.17605/osf.io/wnxk6","10.17605/osf.io/wnxk6",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"no license"
1992,"10.1371/journal.pone.0226893","10.1371/journal.pone.0226893","https://osf.io/wyzgu/","//osf.io/wyzgu","//osf.io/wyzgu","10.17605/osf.io/wyzgu","10.17605/osf.io/wyzgu",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,NA
865,"10.1111/ejn.15169","10.1111/ejn.15169","https://osf.io/x5mzw/","//osf.io/x5mzw","//osf.io/x5mzw","10.17605/osf.io/x5mzw","10.17605/osf.io/x5mzw",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"GNU GPLv3"
1262,"10.1002/jrsm.1529","10.1002/jrsm.1529","https://osf.io/x7cf6/","//osf.io/x7cf6","//osf.io/x7cf6","10.17605/osf.io/x7cf6","10.17605/osf.io/x7cf6",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"no license"
331,"10.1371/journal.pone.0286304","10.1371/journal.pone.0286304","10.17605/osf.io/x7sek","//osf.io/x7sek","//osf.io/x7sek","10.17605/osf.io/x7sek","10.17605/osf.io/x7sek",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"CC BY"
115,"10.1128/jvi.00205-23","10.1128/jvi.00205-23","doi.org/10.17605/osf.io/x9kad","//osf.io/x9kad","//osf.io/x9kad","10.17605/osf.io/x9kad","10.17605/osf.io/x9kad",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","no_statement_no_data",NA,"GNU GPLv3"
2049,"10.1371/journal.pone.0226843","10.1371/journal.pone.0226843","https://osf.io/xsbhw/","//osf.io/xsbhw","//osf.io/xsbhw","10.17605/osf.io/xsbhw","10.17605/osf.io/xsbhw",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,NA
1311,"10.1186/s12887-021-02735-8","10.1186/s12887-021-02735-8","https://osf.io/xwnr3/","//osf.io/xwnr3","//osf.io/xwnr3","10.17605/osf.io/xwnr3","10.17605/osf.io/xwnr3",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,"no license"
637,"10.1371/journal.pone.0277831","10.1371/journal.pone.0277831","10.17605/osf.io/xy9qv","//osf.io/xy9qv","//osf.io/xy9qv","10.17605/osf.io/xy9qv","10.17605/osf.io/xy9qv",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"no license"
1422,"10.1093/braincomms/fcaa158","10.1093/braincomms/fcaa158","https://osf.io/xyekp/","//osf.io/xyekp","//osf.io/xyekp","10.17605/osf.io/xyekp","10.17605/osf.io/xyekp",NA,"restricted",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,"NULL"
483,"10.1177/09567976221140828","10.1177/09567976221140828","doi.org/10.17605/osf.io/xzke7","//osf.io/xzke7","//osf.io/xzke7","10.17605/osf.io/xzke7","10.17605/osf.io/xzke7",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"no license"
1517,"10.1016/j.isci.2021.102234","10.1016/j.isci.2021.102234","https://doi.org/10.17605/osf.io/y2cfm","//osf.io/y2cfm","//osf.io/y2cfm","10.17605/osf.io/y2cfm","10.17605/osf.io/y2cfm",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,"no license"
1738,"10.1016/j.jhepr.2021.100234","10.1016/j.jhepr.2021.100234","https://osf.io/y8dfw/","//osf.io/y8dfw","//osf.io/y8dfw","10.17605/osf.io/y8dfw","10.17605/osf.io/y8dfw",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,"no license"
753,"10.1002/pon.5798","10.1002/pon.5798","doi.org/10.17605/osf.io/yj5ca","//osf.io/yj5ca","//osf.io/yj5ca","10.17605/osf.io/yj5ca","10.17605/osf.io/yj5ca",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"CC BY"
1706,"10.1002/pon.5798","10.1002/pon.5798","https://doi.org/10.17605/osf.io/yj5ca","//osf.io/yj5ca","//osf.io/yj5ca","10.17605/osf.io/yj5ca","10.17605/osf.io/yj5ca",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,"CC BY"
761,"10.1016/j.cortex.2022.08.004","10.1016/j.cortex.2022.08.004","https://osf.io/ykcd8/","//osf.io/ykcd8","//osf.io/ykcd8","10.17605/osf.io/ykcd8","10.17605/osf.io/ykcd8",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","unsure",NA,"no license"
1630,"10.1016/j.cub.2021.04.043","10.1016/j.cub.2021.04.043","http://doi.org/10.17605/osf.io/ykm6x","//osf.io/ykm6x","//osf.io/ykm6x","10.17605/osf.io/ykm6x","10.17605/osf.io/ykm6x",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE",NA,NA,"no license"
1106,"10.1007/s00213-022-06224-3","10.1007/s00213-022-06224-3","https://osf.io/yu5rm/","//osf.io/yu5rm","//osf.io/yu5rm","10.17605/osf.io/yu5rm","10.17605/osf.io/yu5rm",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","unsure",NA,"CC BY"
1179,"10.3389/fnhum.2022.852737","10.3389/fnhum.2022.852737","https://osf.io/yw865/","//osf.io/yw865","//osf.io/yw865","10.17605/osf.io/yw865","10.17605/osf.io/yw865",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"no license"
1171,"10.1038/s41598-022-11924-z","10.1038/s41598-022-11924-z","https://osf.io/z4qmu/","//osf.io/z4qmu","//osf.io/z4qmu","10.17605/osf.io/z4qmu","10.17605/osf.io/z4qmu",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"CC BY"
443,"10.1371/journal.pone.0279697","10.1371/journal.pone.0279697","10.17605/osf.io/z5u48","//osf.io/z5u48","//osf.io/z5u48","10.17605/osf.io/z5u48","10.17605/osf.io/z5u48",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"no license"
1107,"10.1007/s00213-022-06224-3","10.1007/s00213-022-06224-3","https://doi.org/10.17605/osf.io/zdqve","//osf.io/zdqve","//osf.io/zdqve","10.17605/osf.io/zdqve","10.17605/osf.io/zdqve",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"FALSE","osf","FALSE","yes",NA,"CC BY"
1151,"10.1371/journal.pntd.0010901","10.1371/journal.pntd.0010901","https://datadryad.org/stash/dataset/doi:10.5061%2fdryad.dncjsxm2p","10.5061%2fdryad.dncjsxm2p","10.5061%2fdryad.dncjsxm2p","10.5061/dryad.dncjsxm2p","10.5061/dryad.dncjsxm2p",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC0"
40,"10.1098/rsos.221517","10.1098/rsos.221517","https://doi.org/10.5061/dryad.1rn8pk0z4","10.5061/dryad.1rn8pk0z4","10.5061/dryad.1rn8pk0z4","","10.5061/dryad.1rn8pk0z4",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC0"
956,"10.1242/dev.200195","10.1242/dev.200195","https://doi.org/10.5061/dryad.2fqz612q6","10.5061/dryad.2fqz612q6","10.5061/dryad.2fqz612q6","","10.5061/dryad.2fqz612q6",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC0"
194,"10.1126/science.abq5202","10.1126/science.abq5202","https://doi.org/10.5061/dryad.3ffbg79pp","10.5061/dryad.3ffbg79pp","10.5061/dryad.3ffbg79pp","","10.5061/dryad.3ffbg79pp",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"no license"
2019,"10.1136/bmjopen-2019-032864","10.1136/bmjopen-2019-032864","https://datadryad.org/stash/dataset/doi:10.5061/dryad.4tmpg4f5f","10.5061/dryad.4tmpg4f5f","10.5061/dryad.4tmpg4f5f","","10.5061/dryad.4tmpg4f5f",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,NA
1136,"10.1038/s41598-022-20916-y","10.1038/s41598-022-20916-y","https://doi.org/10.5061/dryad.59zw3r2bk","10.5061/dryad.59zw3r2bk","10.5061/dryad.59zw3r2bk","","10.5061/dryad.59zw3r2bk",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC0"
1283,"10.1098/rspb.2021.0328","10.1098/rspb.2021.0328","https://doi.org/10.5061/dryad.66t1g1k27","10.5061/dryad.66t1g1k27","10.5061/dryad.66t1g1k27","","10.5061/dryad.66t1g1k27",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC0"
1644,"10.1038/s41559-021-01486-0","10.1038/s41559-021-01486-0","https://doi.org/10.5061/dryad.7h44j0zsr","10.5061/dryad.7h44j0zsr","10.5061/dryad.7h44j0zsr","","10.5061/dryad.7h44j0zsr",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE",NA,NA,"CC0"
726,"10.7554/elife.72819","10.7554/elife.72819","https://doi.org/10.5061/dryad.8gtht76q2","10.5061/dryad.8gtht76q2","10.5061/dryad.8gtht76q2","","10.5061/dryad.8gtht76q2",NA,"yes",TRUE,"numbat",TRUE,TRUE,"gen_rep",NA,NA,"TRUE",NA,"FALSE","yes",NA,"CC0"
